,b,y,x,r
9183,0.26450980392156864,88,31,0.38890777363663354
9184,0.25584313725490193,88,32,0.38098778906861724
9185,0.29113725490196085,88,33,0.37329824061009675
9186,0.3163137254901961,88,34,0.36585365853658536
9187,0.32215686274509814,88,35,0.3586692968256766
9188,0.3434117647058823,88,36,0.3517611000452672
9189,0.3123137254901961,88,37,0.3451456511728026
9190,0.307843137254902,88,38,0.3388400973036538
9191,0.2995294117647058,88,39,0.3328620503403947
9192,0.28117647058823536,88,40,0.32722946012192045
9193,0.1974509803921568,88,41,0.3219604581083923
9194,0.1672549019607843,88,42,0.3170731707317073
9195,0.13058823529411767,88,43,0.31258550287747067
9196,0.12984313725490193,88,44,0.3085148936749639
9197,0.11807843137254903,88,45,0.3048780487804878
9198,0.10631372549019602,88,46,0.3016906555329995
9199,0.12592156862745096,88,47,0.2989670895641771
9200,0.1594901960784314,88,48,0.2967201234291814
9201,0.1594901960784314,88,49,0.2949606493279957
9202,0.17207843137254897,88,50,0.2936974287510316
9203,0.19952941176470596,88,51,0.2929368816942515
9204,0.22015686274509805,88,52,0.2926829268292683
9205,0.2145098039215686,88,53,0.2929368816942515
9206,0.2346666666666667,88,54,0.2936974287510316
9207,0.2509019607843137,88,55,0.2949606493279957
9208,0.2458039215686274,88,56,0.2967201234291814
9209,0.2684313725490195,88,57,0.2989670895641771
9210,0.3198823529411765,88,58,0.3016906555329995
9211,0.31823529411764695,88,59,0.3048780487804878
9212,0.34733333333333327,88,60,0.3085148936749639
9213,0.30227450980392145,88,61,0.31258550287747067
9214,0.24407843137254903,88,62,0.3170731707317073
9215,0.23549019607843136,88,63,0.3219604581083923
9216,0.2346666666666667,88,64,0.32722946012192045
9217,0.24250980392156862,88,65,0.3328620503403947
9218,0.2315686274509804,88,66,0.3388400973036538
9219,0.27270588235294113,88,67,0.3451456511728026
9220,0.26878431372549016,88,68,0.3517611000452672
9221,0.2648627450980392,88,69,0.3586692968256766
9222,0.2413333333333333,88,70,0.36585365853658536
9223,0.2413333333333333,88,71,0.37329824061009675
9224,0.25674509803921564,88,72,0.38098778906861724
9225,0.2783529411764706,88,73,0.38890777363663354
9226,0.26294117647058823,88,74,0.39704440478291964
9227,0.2699607843137255,88,75,0.40538463752669907
9228,0.2572941176470589,88,76,0.41391616459700337
9229,0.25145098039215685,88,77,0.4226274012478892
9230,0.2475294117647059,88,78,0.43150746373058857
9231,0.22235294117647064,88,79,0.4405461431265474
9232,0.23164705882352943,88,80,0.4497338759655067
9233,0.2282745098039216,88,81,0.45906171279801733
9234,0.24905882352941178,88,82,0.4685212856658182
9235,0.26564705882352935,88,83,0.4781047752173819
9236,0.617843137254902,88,84,0.4878048780487805
9237,0.625686274509804,88,85,0.4976147747098333
9238,0.5550980392156863,88,86,0.5075280986996296
9239,0.5550980392156863,88,87,0.5175389066810474
9240,0.506313725490196,88,88,0.5276416500679009
9241,0.506313725490196,88,89,0.5378311480780474
9242,0.529843137254902,88,90,0.5481025622986397
9243,0.5102352941176471,88,91,0.5584513727734298
9244,0.508313725490196,88,92,0.5688733555946635
9245,0.5514509803921569,88,93,0.5793645619619368
9246,0.5671372549019608,88,94,0.5899212986559914
9266,0.31066666666666665,89,10,0.5960658248707286
9267,0.3185098039215686,89,11,0.5856198635874619
9268,0.3185098039215686,89,12,0.575242751954671
9269,0.30866666666666664,89,13,0.5649382839951449
9270,0.2890588235294118,89,14,0.5547105080753248
9271,0.29490196078431374,89,15,0.5445637454089295
9272,0.30866666666666664,89,16,0.5345026097758812
9273,0.3165098039215686,89,17,0.524532028478209
9274,0.3125882352941176,89,18,0.5146572645368095
9275,0.2616078431372548,89,19,0.5048839401093769
9276,0.27537254901960784,89,20,0.49521806107919397
9277,0.31596078431372554,89,21,0.48566604272536285
9278,0.3225490196078431,89,22,0.47623473633577157
9279,0.3509411764705882,89,23,0.466931456562845
9280,0.3276078431372549,89,24,0.45776400924691363
9281,0.300156862745098,89,25,0.44874071934083165
9282,0.29623529411764704,89,26,0.43987045846027883
9283,0.2766274509803921,89,27,0.4311626714552119
9284,0.27270588235294113,89,28,0.4226274012478892
9285,0.26878431372549016,89,29,0.4142753110112934
9286,0.2715294117647058,89,30,0.406117702569432
9287,0.2801960784313726,89,31,0.3981665296905978
9288,0.2692549019607843,89,32,0.39043440472151514
9289,0.3006274509803921,89,33,0.38293459678311176
9290,0.3143137254901961,89,34,0.3756810195304723
9291,0.30447058823529405,89,35,0.36868820628856036
9292,0.3355686274509804,89,36,0.361971270235508
9293,0.3240784313725491,89,37,0.35554584724666466
9294,0.3123137254901961,89,38,0.3494280190705952
9295,0.2605882352941177,89,39,0.3436342147220822
9296,0.2769019607843137,89,40,0.3381810883868792
9297,0.235764705882353,89,41,0.33308537277433325
9298,0.24058823529411766,89,42,0.3283637077521039
9299,0.19023529411764706,89,43,0.32403244525820546
9300,0.1359607843137255,89,44,0.320107432887968
9301,0.12027450980392151,89,45,0.3166037801401749
9302,0.13988235294117646,89,46,0.31353561298005955
9303,0.15556862745098043,89,47,0.31091582399956
9304,0.17262745098039212,89,48,0.30875582685785763
9305,0.19615686274509803,89,49,0.30706532468327247
9306,0.1745490196078432,89,50,0.3058521025362062
9307,0.198078431372549,89,51,0.3051218537365074
9308,0.20647058823529407,89,52,0.3048780487804878
9309,0.21705882352941175,89,53,0.3051218537365074
9310,0.24250980392156862,89,54,0.3058521025362062
9311,0.235764705882353,89,55,0.30706532468327247
9312,0.24854901960784315,89,56,0.30875582685785763
9313,0.2790196078431373,89,57,0.31091582399956
9314,0.28933333333333333,89,58,0.31353561298005955
9315,0.3476078431372549,89,59,0.3166037801401749
9316,0.34149019607843134,89,60,0.320107432887968
9317,0.35835294117647065,89,61,0.32403244525820546
9318,0.27937254901960795,89,62,0.3283637077521039
9319,0.2433333333333333,89,63,0.33308537277433325
9320,0.22345098039215683,89,64,0.3381810883868792
9321,0.23521568627450984,89,65,0.3436342147220822
9322,0.20776470588235296,89,66,0.3494280190705952
9323,0.20776470588235296,89,67,0.35554584724666466
9324,0.23129411764705887,89,68,0.361971270235508
9325,0.24305882352941177,89,69,0.36868820628856036
9326,0.25482352941176467,89,70,0.3756810195304723
9327,0.2626666666666666,89,71,0.38293459678311176
9328,0.23521568627450984,89,72,0.39043440472151514
9329,0.27078431372549017,89,73,0.3981665296905978
9330,0.2464313725490196,89,74,0.406117702569432
9331,0.2509019607843137,89,75,0.4142753110112934
9332,0.2475294117647059,89,76,0.4226274012478892
9333,0.24360784313725492,89,77,0.4311626714552119
9334,0.24196078431372547,89,78,0.43987045846027883
9335,0.24788235294117644,89,79,0.44874071934083165
9336,0.23674509803921562,89,80,0.45776400924691363
9337,0.2353725490196078,89,81,0.466931456562845
9338,0.2236078431372549,89,82,0.47623473633577157
9339,0.2598039215686274,89,83,0.48566604272536285
9340,0.6116470588235294,89,84,0.49521806107919397
9341,0.5959607843137253,89,85,0.5048839401093769
9342,0.5645882352941176,89,86,0.5146572645368095
9343,0.49792156862745096,89,87,0.524532028478209
9344,0.5102352941176471,89,88,0.5345026097758812
9345,0.5102352941176471,89,89,0.5445637454089295
9346,0.4906274509803922,89,90,0.5547105080753248
9347,0.5455294117647058,89,91,0.5649382839951449
9348,0.5475294117647059,89,92,0.575242751954671
9349,0.5514509803921569,89,93,0.5856198635874619
9350,0.5279215686274509,89,94,0.5960658248707286
9371,0.3198823529411765,90,11,0.5920602972652856
9372,0.3238039215686275,90,12,0.5817980703354421
9373,0.3081176470588236,90,13,0.5716117875735593
9374,0.28933333333333333,90,14,0.5615055821083579
9375,0.3167843137254902,90,15,0.5514838563217079
9376,0.3207058823529412,90,16,0.5415513002725493
9377,0.3207058823529412,90,17,0.5317129111363814
9378,0.3089411764705883,90,18,0.5219740136349438
9379,0.2540392156862745,90,19,0.5123402814048782
9380,0.29690196078431375,90,20,0.5028177592216659
9381,0.30027450980392156,90,21,0.4934128859547295
9382,0.3001960784313725,90,22,0.4841325180799807
9383,0.3100784313725491,90,23,0.4749839535158646
9384,0.29823529411764715,90,24,0.46597495547665363
9385,0.27078431372549017,90,25,0.45711377595100766
9386,0.27470588235294113,90,26,0.44840917831342036
9387,0.25901960784313727,90,27,0.43987045846027883
9388,0.25701960784313727,90,28,0.43150746373058857
9389,0.2766274509803921,90,29,0.42333060872462885
9390,0.263686274509804,90,30,0.4153508869738147
9391,0.2958823529411765,90,31,0.4075798772455708
9392,0.2832941176470588,90,32,0.4000297430940665
9393,0.31466666666666665,90,33,0.3927132241001126
9394,0.2927843137254902,90,34,0.38564361709370476
9395,0.2810196078431373,90,35,0.3788347455368065
9396,0.2958823529411765,90,36,0.37230091518228653
9397,0.30227450980392145,90,37,0.36605685414155203
9398,0.2630588235294118,90,38,0.3601176356154488
9399,0.2575686274509804,90,39,0.35449858179874716
9400,0.2681568627450981,90,40,0.34921514788478913
9401,0.2631372549019608,90,41,0.34428278569495374
9402,0.24360784313725492,90,42,0.33971678724839316
9403,0.22435294117647064,90,43,0.3355321095657952
9404,0.1845882352941176,90,44,0.3317431831398889
9405,0.1610588235294117,90,45,0.3283637077521039
9406,0.15321568627450977,90,46,0.3254064405884472
9407,0.18066666666666664,90,47,0.3228829828017982
9408,0.18686274509803924,90,48,0.320803571657705
9409,0.21039215686274515,90,49,0.31917688605615613
9410,0.1974509803921568,90,50,0.3180098734245195
9411,0.20921568627450982,90,51,0.3173076056404314
9412,0.2333725490196078,90,52,0.3170731707317073
9413,0.24058823529411766,90,53,0.3173076056404314
9414,0.23858823529411766,90,54,0.3180098734245195
9415,0.2413333333333333,90,55,0.31917688605615613
9416,0.26149019607843127,90,56,0.320803571657705
9417,0.2841176470588235,90,57,0.3228829828017982
9418,0.30027450980392156,90,58,0.3254064405884472
9419,0.30647058823529416,90,59,0.3283637077521039
9420,0.3336470588235294,90,60,0.3317431831398889
9421,0.3152156862745098,90,61,0.3355321095657952
9422,0.315843137254902,90,62,0.33971678724839316
9423,0.26211764705882357,90,63,0.34428278569495374
9424,0.24552941176470588,90,64,0.34921514788478913
9425,0.22399999999999998,90,65,0.35449858179874716
9426,0.220078431372549,90,66,0.3601176356154488
9427,0.21843137254901968,90,67,0.36605685414155203
9428,0.21843137254901968,90,68,0.37230091518228653
9429,0.22235294117647064,90,69,0.3788347455368065
9430,0.22235294117647064,90,70,0.38564361709370476
9431,0.2537254901960784,90,71,0.3927132241001126
9432,0.25901960784313727,90,72,0.4000297430940665
9433,0.26603921568627453,90,73,0.4075798772455708
9434,0.2626666666666666,90,74,0.4153508869738147
9435,0.2537254901960784,90,75,0.42333060872462885
9436,0.23411764705882354,90,76,0.43150746373058857
9437,0.22235294117647064,90,77,0.43987045846027883
9438,0.2400392156862745,90,78,0.44840917831342036
9439,0.24788235294117644,90,79,0.45711377595100766
9440,0.22305882352941175,90,80,0.46597495547665363
9441,0.2267058823529411,90,81,0.4749839535158646
9442,0.23062745098039217,90,82,0.4841325180799807
9443,0.31196078431372554,90,83,0.4934128859547295
9444,0.6200392156862744,90,84,0.5028177592216659
9445,0.5925882352941177,90,85,0.5123402814048782
9446,0.5455294117647058,90,86,0.5219740136349438
9447,0.5023921568627452,90,87,0.5317129111363814
9448,0.5029411764705882,90,88,0.5415513002725493
9449,0.49901960784313726,90,89,0.5514838563217079
9450,0.5186274509803922,90,90,0.5615055821083579
9451,0.5029411764705882,90,91,0.5716117875735593
9452,0.5138823529411765,90,92,0.5817980703354421
9453,0.5021176470588236,90,93,0.5920602972652856
9475,0.33976470588235297,91,11,0.5986798882260281
9476,0.29937254901960775,91,12,0.5885330981470075
9477,0.3307450980392157,91,13,0.5784654256405571
9478,0.3116862745098039,91,14,0.5684810741856909
9479,0.320078431372549,91,15,0.5585845117365261
9480,0.3391372549019608,91,16,0.5487804878048781
9481,0.33576470588235297,91,17,0.5390740513487888
9482,0.3105882352941176,91,18,0.5294705694168881
9483,0.24839215686274507,91,19,0.5199757464714108
9484,0.2988235294117647,91,20,0.5105956442794712
9485,0.3167843137254902,91,21,0.5013367022218163
9486,0.3371372549019608,91,22,0.4922057578197699
9487,0.3241176470588236,91,23,0.48321006722338905
9488,0.29603921568627456,91,24,0.47435732533601765
9489,0.2861960784313726,91,25,0.4656556851716289
9490,0.27078431372549017,91,26,0.45711377595100766
9491,0.25992156862745097,91,27,0.44874071934083165
9492,0.28647058823529403,91,28,0.4405461431265474
9493,0.27078431372549017,91,29,0.43254019148702927
9494,0.25674509803921564,91,30,0.42473353090897553
9495,0.3141176470588235,91,31,0.41713735064602614
9496,0.25192156862745096,91,32,0.40976335649784
9497,0.2766274509803921,91,33,0.4026237565663214
9498,0.24552941176470588,91,34,0.39573123755092565
9499,0.23960784313725492,91,35,0.38909893008643454
9500,0.2489019607843137,91,36,0.3827403616213467
9501,0.2583921568627451,91,37,0.3766693954019634
9502,0.2723529411764706,91,38,0.3709001542864768
9503,0.2648627450980392,91,39,0.3654469283846755
9504,0.2677647058823529,91,40,0.3603240659193697
9505,0.26513725490196083,91,41,0.35554584724666466
9506,0.27545098039215676,91,42,0.3511263426558041
9507,0.2063137254901961,91,43,0.3470792553843343
9508,0.14784313725490195,91,44,0.3434177522031396
9509,0.15713725490196073,91,45,0.34015428490198424
9510,0.157686274509804,91,46,0.33730040697413
9511,0.158156862745098,91,47,0.33486659067673125
9512,0.20447058823529418,91,48,0.3328620503403947
9513,0.20666666666666667,91,49,0.3312945782245396
9514,0.21925490196078434,91,50,0.3301703992848996
9515,0.19819607843137255,91,51,0.3294940508806414
9516,0.25207843137254904,91,52,0.32926829268292684
9517,0.24305882352941177,91,53,0.3294940508806414
9518,0.26513725490196083,91,54,0.3301703992848996
9519,0.24250980392156862,91,55,0.3312945782245396
9520,0.22709803921568628,91,56,0.3328620503403947
9521,0.2413333333333333,91,57,0.33486659067673125
9522,0.26149019607843127,91,58,0.33730040697413
9523,0.3194117647058823,91,59,0.34015428490198424
9524,0.2872156862745098,91,60,0.3434177522031396
9525,0.315843137254902,91,61,0.3470792553843343
9526,0.30800000000000005,91,62,0.3511263426558041
9527,0.27717647058823525,91,63,0.35554584724666466
9528,0.23521568627450984,91,64,0.3603240659193697
9529,0.25874509803921564,91,65,0.3654469283846755
9530,0.21952941176470586,91,66,0.3709001542864768
9531,0.2509019607843137,91,67,0.3766693954019634
9532,0.2442352941176471,91,68,0.3827403616213467
9533,0.2324705882352941,91,69,0.38909893008643454
9534,0.22462745098039216,91,70,0.39573123755092565
9535,0.23639215686274506,91,71,0.4026237565663214
9536,0.25125490196078426,91,72,0.40976335649784
9537,0.24698039215686274,91,73,0.41713735064602614
9538,0.24498039215686274,91,74,0.42473353090897553
9539,0.24815686274509807,91,75,0.43254019148702927
9540,0.2189803921568627,91,76,0.4405461431265474
9541,0.2189803921568627,91,77,0.44874071934083165
9542,0.21313725490196078,91,78,0.45711377595100766
9543,0.21823529411764708,91,79,0.4656556851716289
9544,0.20490196078431366,91,80,0.47435732533601765
9545,0.21321568627450982,91,81,0.48321006722338905
9546,0.2047450980392157,91,82,0.4922057578197699
9547,0.33576470588235297,91,83,0.5013367022218163
9548,0.6102745098039216,91,84,0.5105956442794712
9549,0.6024313725490196,91,85,0.5199757464714108
9550,0.5396862745098038,91,86,0.5294705694168881
9551,0.520078431372549,91,87,0.5390740513487888
9552,0.5077647058823529,91,88,0.5487804878048781
9553,0.5043921568627451,91,89,0.5585845117365261
9554,0.4981960784313726,91,90,0.5684810741856909
9555,0.49062745098039207,91,91,0.5784654256405571
9556,0.5032941176470589,91,92,0.5885330981470075
9557,0.5150588235294118,91,93,0.5986798882260281
9580,0.3660392156862744,92,12,0.5954417373528635
9581,0.3542745098039215,92,13,0.5854928723979417
9582,0.3156078431372549,92,14,0.5756304254246803
9583,0.3436078431372549,92,15,0.5658589150302528
9584,0.3352156862745097,92,16,0.5561831341947014
9585,0.33576470588235297,92,17,0.5466081666101212
9586,0.3105882352941176,92,18,0.5371394035498839
9587,0.25231372549019604,92,19,0.5277825611800586
9588,0.29490196078431374,92,20,0.518543698182178
9589,0.32462745098039214,92,21,0.5094292335172054
9590,0.3332156862745097,92,22,0.5004459641142243
9591,0.3358823529411764,92,23,0.49160108221332616
9592,0.29831372549019597,92,24,0.4829021920298373
9593,0.27780392156862743,92,25,0.47435732533601765
9594,0.2786274509803921,92,26,0.46597495547665363
9595,0.23639215686274506,92,27,0.45776400924691363
9596,0.24305882352941177,92,28,0.4497338759655067
9597,0.25482352941176467,92,29,0.4418944129754497
9598,0.25145098039215685,92,30,0.4342559467015819
9599,0.2553725490196078,92,31,0.4268292682926829
9600,0.25901960784313727,92,32,0.41962562278256715
9601,0.2475294117647059,92,33,0.41265669062655197
9602,0.20749019607843133,92,34,0.4059345604169083
9603,0.2295686274509804,92,35,0.3994716915648585
9604,0.22764705882352942,92,36,0.39328086577066096
9605,0.25701960784313727,92,37,0.3873751262016729
9606,0.263686274509804,92,38,0.38176770347557387
9607,0.25701960784313727,92,39,0.3764719278154422
9608,0.2530980392156863,92,40,0.37150112711531263
9609,0.2681568627450981,92,41,0.3668685111339347
9610,0.24972549019607848,92,42,0.36258704261752456
9611,0.1909803921568627,92,43,0.3586692968256766
9612,0.17976470588235294,92,44,0.3551273116722204
9613,0.17976470588235294,92,45,0.35197243145516616
9614,0.20384313725490188,92,46,0.34921514788478913
9615,0.218078431372549,92,47,0.3468649427640949
9616,0.2295686274509804,92,48,0.34493013716416954
9617,0.22564705882352942,92,49,0.3434177522031396
9618,0.21415686274509804,92,50,0.34233338652727313
9619,0.27298039215686276,92,51,0.3416811152712659
9620,0.24305882352941177,92,52,0.34146341463414637
9621,0.23376470588235287,92,53,0.3416811152712659
9622,0.23568627450980395,92,54,0.34233338652727313
9623,0.20996078431372545,92,55,0.3434177522031396
9624,0.2145098039215686,92,56,0.34493013716416954
9625,0.24250980392156862,92,57,0.3468649427640949
9626,0.21615686274509804,92,58,0.34921514788478913
9627,0.20968627450980393,92,59,0.35197243145516616
9628,0.2253725490196079,92,60,0.3551273116722204
9629,0.2136078431372549,92,61,0.3586692968256766
9630,0.25282352941176467,92,62,0.36258704261752456
9631,0.2606666666666666,92,63,0.3668685111339347
9632,0.2537254901960784,92,64,0.37150112711531263
9633,0.24588235294117644,92,65,0.3764719278154422
9634,0.2537254901960784,92,66,0.38176770347557387
9635,0.2380392156862745,92,67,0.3873751262016729
9636,0.21258823529411763,92,68,0.39328086577066096
9637,0.2047450980392157,92,69,0.3994716915648585
9638,0.24788235294117644,92,70,0.4059345604169083
9639,0.2282745098039216,92,71,0.41265669062655197
9640,0.24396078431372548,92,72,0.41962562278256715
9641,0.23411764705882354,92,73,0.4268292682926829
9642,0.23968627450980384,92,74,0.4342559467015819
9643,0.23019607843137257,92,75,0.4418944129754497
9644,0.20137254901960788,92,76,0.4497338759655067
9645,0.20921568627450982,92,77,0.45776400924691363
9646,0.19470588235294117,92,78,0.46597495547665363
9647,0.21741176470588242,92,79,0.47435732533601765
9648,0.22278431372549024,92,80,0.4829021920298373
9649,0.22435294117647064,92,81,0.49160108221332616
9650,0.23949019607843136,92,82,0.5004459641142243
9651,0.5041176470588236,92,83,0.5094292335172054
9652,0.6004313725490197,92,84,0.518543698182178
9653,0.5965098039215686,92,85,0.5277825611800586
9654,0.5416078431372549,92,86,0.5371394035498839
9655,0.518078431372549,92,87,0.5466081666101212
9656,0.5410588235294118,92,88,0.5561831341947014
9657,0.5449803921568627,92,89,0.5658589150302528
9658,0.5533725490196078,92,90,0.5756304254246803
9659,0.542156862745098,92,91,0.5854928723979417
9660,0.5396862745098038,92,92,0.5954417373528635
9685,0.3660392156862744,93,13,0.5926879453767252
9686,0.33129411764705874,93,14,0.5829472391569327
9687,0.34752941176470586,93,15,0.573300452367959
9688,0.3352156862745097,93,16,0.5637524064061571
9689,0.3436078431372549,93,17,0.5543082037738298
9690,0.3341176470588235,93,18,0.5449732432074227
9691,0.271921568627451,93,19,0.5357532350363121
9692,0.34752941176470586,93,20,0.5266542166265654
9693,0.3324705882352941,93,21,0.5176825677266128
9694,0.3234509803921568,93,22,0.5088450254884163
9695,0.344078431372549,93,23,0.5001486988880458
9696,0.28290196078431373,93,24,0.49160108221332616
9697,0.26211764705882357,93,25,0.48321006722338905
9698,0.25874509803921564,93,26,0.4749839535158646
9699,0.2557254901960784,93,27,0.466931456562845
9700,0.24588235294117644,93,28,0.45906171279801733
9701,0.22043137254901968,93,29,0.451384281056628
9702,0.20647058823529407,93,30,0.4439091395902755
9703,0.19999999999999996,93,31,0.4366466778041014
9704,0.17847058823529416,93,32,0.4296076818002082
9705,0.17427450980392156,93,33,0.4228033127648711
9706,0.18776470588235294,93,34,0.41624507721648807
9707,0.16333333333333333,93,35,0.409944788145649
9708,0.2189803921568627,93,36,0.403914516138517
9709,0.23968627450980384,93,37,0.3981665296905978
9710,0.2552941176470589,93,38,0.3927132241001126
9711,0.24498039215686274,93,39,0.38756703858709035
9712,0.2857647058823529,93,40,0.3827403616213467
9713,0.2850196078431373,93,41,0.37824542486026397
9714,0.2901176470588236,93,42,0.3740941865897065
9715,0.256,93,43,0.37029820611436526
9716,0.21023529411764708,93,44,0.3668685111339347
9717,0.2808235294117647,93,45,0.3638154607360073
9718,0.2670588235294118,93,46,0.361148607194167
9719,0.25784313725490193,93,47,0.35887656023322345
9720,0.23231372549019613,93,48,0.3570068577635231
9721,0.23431372549019613,93,49,0.35554584724666466
9722,0.23376470588235287,93,50,0.35449858179874716
9723,0.24945098039215685,93,51,0.3538687348426075
9724,0.235764705882353,93,52,0.35365853658536583
9725,0.26121568627450986,93,53,0.3538687348426075
9726,0.21862745098039216,93,54,0.35449858179874716
9727,0.2231764705882353,93,55,0.35554584724666466
9728,0.21376470588235297,93,56,0.3570068577635231
9729,0.22552941176470587,93,57,0.35887656023322345
9730,0.19862745098039214,93,58,0.361148607194167
9731,0.22215686274509805,93,59,0.3638154607360073
9732,0.15941176470588236,93,60,0.3668685111339347
9733,0.20137254901960788,93,61,0.37029820611436526
9734,0.20082352941176473,93,62,0.3740941865897065
9735,0.2145098039215686,93,63,0.37824542486026397
9736,0.2518039215686274,93,64,0.3827403616213467
9737,0.21258823529411763,93,65,0.38756703858709035
9738,0.24396078431372548,93,66,0.3927132241001126
9739,0.22043137254901968,93,67,0.3981665296905978
9740,0.19690196078431366,93,68,0.403914516138517
9741,0.19690196078431366,93,69,0.409944788145649
9742,0.2047450980392157,93,70,0.41624507721648807
9743,0.23611764705882354,93,71,0.4228033127648711
9744,0.2471372549019608,93,72,0.4296076818002082
9745,0.24788235294117644,93,73,0.4366466778041014
9746,0.23411764705882354,93,74,0.4439091395902755
9747,0.25298039215686274,93,75,0.451384281056628
9748,0.22917647058823531,93,76,0.45906171279801733
9749,0.2056470588235294,93,77,0.466931456562845
9750,0.22333333333333338,93,78,0.4749839535158646
9751,0.22058823529411764,93,79,0.48321006722338905
9752,0.20399999999999996,93,80,0.49160108221332616
9753,0.18239215686274513,93,81,0.5001486988880458
9754,0.21823529411764708,93,82,0.5088450254884163
9755,0.5276470588235295,93,83,0.5176825677266128
9756,0.5727058823529412,93,84,0.5266542166265654
9757,0.5217254901960784,93,85,0.5357532350363121
9758,0.5727058823529412,93,86,0.5449732432074227
9759,0.5609411764705882,93,87,0.5543082037738298
9760,0.5334901960784312,93,88,0.5637524064061571
9761,0.5491764705882353,93,89,0.573300452367959
9762,0.5452549019607843,93,90,0.5829472391569327
9763,0.4864313725490196,93,91,0.5926879453767252
9790,0.3234509803921568,94,14,0.5904252896053759
9791,0.33576470588235297,94,15,0.5809027006738806
9792,0.3391372549019608,94,16,0.571481683602926
9793,0.331843137254902,94,17,0.5621673449568834
9794,0.28313725490196084,94,18,0.5529650755490065
9795,0.22878431372549013,94,19,0.5438805639262868
9796,0.32400000000000007,94,20,0.5349198097429587
9797,0.32462745098039214,94,21,0.5260891368322681
9798,0.3285490196078431,94,22,0.5173952057462543
9799,0.3382352941176471,94,23,0.5088450254884163
9800,0.2708627450980392,94,24,0.5004459641142243
9801,0.27560784313725484,94,25,0.4922057578197699
9802,0.2553725490196078,94,26,0.4841325180799807
9803,0.22043137254901968,94,27,0.47623473633577157
9804,0.22215686274509805,94,28,0.4685212856658182
9805,0.20592156862745092,94,29,0.4610014188155073
9806,0.200078431372549,94,30,0.4536847618960555
9807,0.1989803921568627,94,31,0.44658130301464766
9808,0.1623921568627451,94,32,0.4397013750565841
9809,0.1315686274509804,94,33,0.4330556318186513
9810,0.12372549019607848,94,34,0.4266550166959976
9811,0.15556862745098043,94,35,0.4205107231601626
9812,0.21823529411764708,94,36,0.4146341463414634
9813,0.24278431372549014,94,37,0.40903682515240053
9814,0.2617647058823529,94,38,0.4037303745669963
9815,0.2724313725490196,94,39,0.3987264079090687
9816,0.27023529411764713,94,40,0.3940364493025246
9817,0.19999999999999996,94,41,0.3896718367968404
9818,0.21039215686274515,94,42,0.38564361709370476
9819,0.2615686274509803,94,43,0.38196243325282503
9820,0.2989803921568628,94,44,0.37863840722585423
9821,0.32972549019607844,94,45,0.3756810195304723
9822,0.3218823529411764,94,46,0.37309898879947206
9823,0.2899607843137255,94,47,0.3709001542864768
9824,0.24250980392156862,94,48,0.3690913646444282
9825,0.14447058823529413,94,49,0.3676783763824716
9826,0.21176470588235285,94,50,0.3666657653261685
9827,0.2961176470588235,94,51,0.36605685414155203
9828,0.15941176470588236,94,52,0.36585365853658536
9829,0.22882352941176465,94,53,0.36605685414155203
9830,0.2467058823529411,94,54,0.3666657653261685
9831,0.207843137254902,94,55,0.3676783763824716
9832,0.21411764705882352,94,56,0.3690913646444282
9833,0.18329411764705883,94,57,0.3709001542864768
9834,0.16760784313725496,94,58,0.37309898879947206
9835,0.17937254901960786,94,59,0.3756810195304723
9836,0.1563921568627451,94,60,0.37863840722585423
9837,0.1872156862745098,94,61,0.38196243325282503
9838,0.19780392156862747,94,62,0.38564361709370476
9839,0.21376470588235297,94,63,0.3896718367968404
9840,0.19862745098039214,94,64,0.3940364493025246
9841,0.21431372549019612,94,65,0.3987264079090687
9842,0.20647058823529407,94,66,0.4037303745669963
9843,0.22215686274509805,94,67,0.40903682515240053
9844,0.20647058823529407,94,68,0.4146341463414634
9845,0.21823529411764708,94,69,0.4205107231601626
9846,0.2025490196078431,94,70,0.4266550166959976
9847,0.19862745098039214,94,71,0.4330556318186513
9848,0.22333333333333338,94,72,0.4397013750565841
9849,0.21823529411764708,94,73,0.44658130301464766
9850,0.22098039215686271,94,74,0.4536847618960555
9851,0.20956862745098037,94,75,0.4610014188155073
9852,0.17882352941176471,94,76,0.4685212856658182
9853,0.1670588235294117,94,77,0.47623473633577157
9854,0.1690588235294117,94,78,0.4841325180799807
9855,0.18082352941176472,94,79,0.4922057578197699
9856,0.16796078431372552,94,80,0.5004459641142243
9857,0.18749019607843131,94,81,0.5088450254884163
9858,0.2525098039215685,94,82,0.5173952057462543
9859,0.39741176470588235,94,83,0.5260891368322681
9860,0.37925490196078426,94,84,0.5349198097429587
9861,0.4263137254901961,94,85,0.5438805639262868
9862,0.45376470588235285,94,86,0.5529650755490065
9863,0.4576862745098039,94,87,0.5621673449568834
9864,0.41847058823529415,94,88,0.571481683602926
9865,0.434156862745098,94,89,0.5809027006738806
9866,0.4453725490196079,94,90,0.5904252896053759
9894,0.33466666666666667,95,14,0.598058528548255
9895,0.3324705882352941,95,15,0.5886594334705937
9896,0.32462745098039214,95,16,0.5793645619619368
9897,0.3380392156862746,95,17,0.5701790111005346
9898,0.2890588235294118,95,18,0.5611081497720654
9899,0.23278431372549024,95,19,0.5521576303742327
9900,0.3262745098039215,95,20,0.5433334002425723
9901,0.33129411764705874,95,21,0.5346417126044627
9902,0.3550980392156863,95,22,0.5260891368322681
9903,0.34105882352941164,95,23,0.5176825677266128
